alreadyAppliedOn,linkedColumn,hotJob,toReApply,addedToJobCart,contestNo,jobId,column,draft,locationsColumns
False,0,False,False,False,16030085,1176600,"Senior Technical Architect,[""United States-Virginia-McLean""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029347,1175425,"Contract Administrator 2 / 3,[""United States-California-Sunnyvale""],Dec 14, 2016",False,[1]
False,0,False,False,False,16021281,1163515,"Administrative Assistant 2,[""United States-Alabama-Huntsville""],Dec 14, 2016",False,[1]
False,0,False,False,False,16020041,1161877,"Engineer Network 2,[""United States-Alabama-Huntsville""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029699,1175876,"Engineer Electrical 2,[""United States-Georgia-Warner Robins""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029768,1176020,"Engineer Software 2/3 - Java and Big Data,[""United States-Ohio-Dayton""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030099,1176620,"Logistics Planner 2,[""United States-California-Edwards AFB""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030057,1176503,"Machine Learning (Deep Learning) Researcher/Developer,[""United States-Colorado-Aurora""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030100,1176602,"Quality Control Technician 4,[""United States-Massachusetts-Devens""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029951,1176314,"Principal Systems Engineer (5) (Reentry Systems),[""United States-Utah-Hill AFB""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030051,1176500,"GSSC Senior Software Engineer,[""United States-Utah-Hill AFB""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029321,1175395,"Electronic Technician 3,[""United States-Virginia-Fairfax""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030023,1176480,"C2BMC M&S Software Engineer 3 (16-148),[""United States-Colorado-Colorado Springs""],Dec 14, 2016",False,[1]
False,0,False,False,False,16023914,1167180,"Cyber Security Solutions Architect 5/6,[""Multiple Locations""],Dec 14, 2016",False,[1]
False,0,False,False,False,16023924,1167203,"Cyber Systems Administrator 5,[""Multiple Locations""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029406,1175549,"Software Engineer 2,[""United States-Virginia-Fairfax""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029780,1176063,"Procurement Analyst 4,[""United States-Oklahoma-Oklahoma City""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029148,1175141,"Database Architect 3,[""United States-California-Palmdale""],Dec 14, 2016",False,[1]
False,0,False,False,False,16027348,1172185,"Software Development Analyst 2/3,[""Multiple Locations""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029913,1176277,"Mgr Intelligence Operations & IA 3,[""Multiple Locations""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029800,1176071,"Financial Analyst 5,[""United States-Virginia-Herndon""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029103,1175054,"Chief Engineer 6,[""United States-Maryland-Annapolis Junction""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029944,1176367,"Help Desk Technical Support III-15252,[""United States-Colorado-Schriever AFB""],Dec 13, 2016",False,[1]
False,0,False,False,False,16027303,1172142,"Engineer Electronics 4 (Weapon Systems Integration),[""United States-California-Palmdale""],Dec 13, 2016",False,[1]
False,0,False,False,False,16030041,1176467,"Financial/Cost Control Analyst 4,[""United States-California-El Segundo""],Dec 13, 2016",False,[1]
False,0,False,False,False,16030048,1176419,"Engineer Software 2 - CAF,[""United States-Nebraska-Omaha""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029653,1175862,"GSSC Senior Software Engineer T5,[""United States-Utah-Hill AFB""],Dec 13, 2016",False,[1]
False,0,False,False,False,16019514,1161216,"Program Cost Schedule & Control Analyst 5 - Strategic Systems - Melbourne, FL,[""United States-Florida-Melbourne""],Dec 13, 2016",False,[1]
False,0,True,False,False,16025042,1168787,"Production Controller 2,[""United States-Georgia-Warner Robins""],Dec 13, 2016",False,[1]
False,0,False,False,False,16018521,1159797,"Program Cost Schedule & Control Analyst 3 - Strategic Systems - Melbourne, FL,[""United States-Florida-Melbourne""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029874,1176225,"SCHEDULER/Planning Analyst 3,[""United States-Maryland-Annapolis Junction""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029647,1175900,"Procurement Analyst 2,[""Multiple Locations""],Dec 13, 2016",False,[1]
False,0,False,False,False,16030025,1176450,"Mgr Project Management,[""United States-Georgia-Atlanta""],Dec 13, 2016",False,[1]
False,0,False,False,False,16014489,1154257,"RF/Antenna Range Test Engineer 3/4,[""United States-Maryland-Linthicum""],Dec 13, 2016",False,[1]
False,0,False,False,False,16030012,1176416,"Computer Systems Analyst 3,[""United States-Maryland-Baltimore""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029273,1175344,"STSS Integration & Test / CM Build & Install 3/4,[""United States-California-Redondo Beach""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029204,1175241,"Financial Analyst 2 - Policy & Compliance,[""United States-Virginia-Falls Church""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029656,1175864,"Engineer Software 2/3,[""United States-California-Redondo Beach""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029513,1175706,"Computer System Security Analyst 4,[""United States-Florida-Melbourne""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029730,1175927,"Benefits Analyst,[""United States-Virginia-Falls Church""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029422,1175528,"International Financial Reporting Analyst,[""United States""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029789,1176067,"Benefits Analyst 3,[""United States-Virginia-Falls Church""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029063,1174938,"Computer Sys Security Anlyst 5,[""Multiple Locations""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029277,1175366,"Benefits Accounting & Reporting Analyst,[""United States-Virginia-Falls Church""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029703,1175878,"Computer Systems Security Analyst 4,[""United States-California-Redondo Beach""],Dec 13, 2016",False,[1]
False,0,False,False,False,16028983,1174819,"Computer Sys Security Anlyst 4,[""Multiple Locations""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029586,1175717,"Computer Systems Security Analyst 3,[""United States-Illinois-Rolling Meadows""],Dec 13, 2016",False,[1]
False,0,False,False,False,16016839,1157364,"Test Engineer 2/3,[""Multiple Locations""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029112,1175088,"Section Manager, Environmental Control Systems, Fuel Systems, Hydraulic Systems,[""United States-Florida-Melbourne""],Dec 13, 2016",False,[1]
False,0,False,False,False,16028806,1174595,"Sr. Fraud Analyst,[""United States-Texas-Irving""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029984,1176428,"Engineer Systems 2,[""United States-Florida-Orlando""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029651,1175843,"Business Process Analyst 3 - VDC,[""United States-Virginia-McLean""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029540,1175723,"Linux Engineer 3,[""United States-Virginia-Chester""],Dec 13, 2016",False,[1]
False,0,False,False,False,16026774,1171222,"QA Policy and Strategy Analyst 3,[""United States-California-Azusa""],Dec 13, 2016",False,[1]
False,0,False,False,False,16022235,1164864,"Software Development Manager 1,[""United States-Utah-Clearfield""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029983,1176442,"General Machinist B Small,[""United States-California-Sunnyvale""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029948,1176346,"Systems Administrator 2,[""United States-California-Redondo Beach""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029844,1176148,"Network Engineer 3/4,[""United States-Alabama-Huntsville""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029883,1176263,"Systems Planner 2/3,[""United States-Virginia-Fairfax""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029866,1176261,"Systems Engineer 3 or 4,[""United States-New York-Rome""],Dec 13, 2016",False,[1]
False,0,False,False,False,16028975,1174738,"Manager 3, Sustainment,[""United States-California-Port Hueneme""],Dec 13, 2016",False,[1]
False,0,False,False,False,16028897,1174710,"Mgr Engineering 2,[""United States-California-Palmdale""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029979,1176409,"General Machinist B Large,[""United States-California-Sunnyvale""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029905,1176231,"Anti-Corruption Diligence Analyst 3/4,[""United States-Maryland-Linthicum""],Dec 13, 2016",False,[1]
False,0,False,False,False,16028474,1174023,"CADD Solid Model Drafter,[""United States-California-Sunnyvale""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029671,1175888,"Engineer Electrical 2,[""United States-Virginia-Stafford""],Dec 13, 2016",False,[1]
False,0,False,False,False,16028200,1173493,"SCHEDULER/Planning Analyst 2,[""United States-California-San Diego""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029901,1176273,"Program Manager 1,[""Multiple Locations""],Dec 13, 2016",False,[1]
False,0,False,False,False,16029937,1176311,"Program Support Public Health Analyst,[""United States-Georgia-Atlanta""],Dec 13, 2016",False,[1]
False,0,False,False,False,16021218,1163452,"Information Systems Security Manager (CSSA 3),[""United States-Ohio-Cincinnati""],Dec 13, 2016",False,[1]
False,0,False,False,False,16020645,1162720,"Security - AF Base Wing Level [ Base Defence]  - Saudi Arabia,[""Multiple Locations""],Dec 13, 2016",False,[1]
False,0,False,False,False,16027166,1171817,"Procurement Analyst 3,[""Multiple Locations""],Dec 13, 2016",False,[1]
False,0,False,False,False,16028667,1174320,"Manufacturing Analyst 2 - Production Control,[""United States-Maryland-Baltimore""],Dec 13, 2016",False,[1]
False,0,True,False,False,16029945,1176344,"Radar Electronics Engineer 3/4,[""United States-Florida-Melbourne""],Dec 13, 2016",False,[1]
False,0,False,False,False,16026204,1170400,"Computer Systems Architect IV- 14926,[""United States-Colorado-Schriever AFB""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029926,1176238,"Client/Network/Server Systems Administrator IV-15732,[""United States-Virginia-Fort Belvoir""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029955,1176348,"C#/C++ Software Developer 3,[""United States-Maryland-Hollywood""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029961,1176400,"C# Software Developer 1- experienced,[""United States-Maryland-Hollywood""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029956,1176370,"Software/ Algorithm Developer 3/4,[""United States-Florida-Melbourne""],Dec 12, 2016",False,[1]
False,0,False,False,False,16028917,1174772,"Radiation Effects Analyst 3,[""United States-California-Redondo Beach""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029545,1175740,"Linux Engineer 2,[""United States-Virginia-Chester""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029947,1176345,"C#/C++ Software Developer 2,[""United States-Maryland-Hollywood""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029472,1175536,"Contamination Control Engineer 4,[""United States-California-Redondo Beach""],Dec 12, 2016",False,[1]
False,0,False,False,False,16028192,1173505,"Locksmith 2,[""United States-California-Palmdale""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029912,1176276,"Cyber Technologist/Architecture 5,[""United States-Virginia-Arlington""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029537,1175692,"Multimedia Designer 1 - Part-time/On Call,[""United States-New Mexico-Albuquerque""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029934,1176341,"User Experience (UX) Designer 1 - Part-time/On Call,[""United States-New Mexico-Albuquerque""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029393,1175486,"Engineer Software 4,[""United States-California-Redondo Beach""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029923,1176237,"Network Solutions Architect IV-14981,[""Multiple Locations""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029773,1176040,"Part Time Research Scientist,[""United States-California-Monterey""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029908,1176293,"Systems Administrator 15553,[""United States-Colorado-Schriever AFB""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029427,1175514,"SCA Electronic Engineering Tech I,[""United States-Georgia-Warner Robins""],Dec 12, 2016",False,[1]
False,0,True,False,False,16008777,1128331,"Software Test Engineer 3/4 - TS/SCI w/poly required.,[""United States-Virginia-Fairfax""],Dec 12, 2016",False,[1]
False,0,False,False,False,16010309,1147791,"IS Project Manager - TS/SCI w/polygraph required.,[""United States-Virginia-Fairfax""],Dec 12, 2016",False,[1]
False,0,False,False,False,16011818,1150688,"Image/Video Analyst 2/3,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16011892,1150749,"Imagery Analyst 2,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16011909,1150814,"Metadata Scientist 2/3,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16011934,1150774,"Multimedia Data Science Engineer 2/3,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16011941,1150819,"Video Processing Engineer 2/3,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16011944,1150820,"Signal Image Processing SME - TS/SCI w/poly required.,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16011957,1150770,"Lead Video/Image Processing Engineer 4,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16012035,1150845,"Video Production Engineer 2/3,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16012038,1150899,"Geolocation Signals Analyst 2/3,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16016352,1156835,"Image/Video Analyst 4,[""United States-Virginia-Fairfax""],Dec 12, 2016",False,[1]
False,0,False,False,False,16021396,1163654,"Geolocation Signals Analyst 3,[""United States-Virginia-Fairfax""],Dec 12, 2016",False,[1]
False,0,True,False,False,16029019,1174887,"Imagery Analyst 4,[""United States-Virginia-McLean""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029325,1175378,"Project Specialist 2 (Redondo Beach),[""United States-California-Redondo Beach""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029649,1175883,"Engineer Software 2,[""United States-Ohio-Beavercreek""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029713,1175941,"Operation Support Specialist,[""United States-District of Columbia-Washington""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029731,1175945,"Chief Architect, Cyber & Intelligence Systems,[""United States-Maryland-Annapolis Junction""],Dec 12, 2016",False,[1]
False,0,False,False,False,16028554,1173999,"Hypersonic Mechanical Thermal Engineer,[""United States-Florida-Melbourne""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029858,1176201,"Systems/Database Engineer (Sybase) 2/3 (mid-level) - TS/SCI,[""Multiple Locations""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029859,1176240,"Systems/Database Engineer (Sybase) 4 (Sr. Level) - TS/SCI,[""Multiple Locations""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029777,1176062,"Engineer Network 4,[""United States-Maryland-Annapolis Junction""],Dec 12, 2016",False,[1]
False,0,False,False,False,16019988,1161825,"Engineer Quality 3,[""United States-Florida-Melbourne""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029745,1175981,"Computer Operations Analyst 2,[""United States-Colorado-Aurora""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029668,1175889,"Manager, Metrology Engineering 2,[""United States-Maryland-Linthicum""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029109,1175064,"Network Engineer 2/3,[""United States-Alabama-Huntsville""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029441,1175561,"Financial/Cost Control Analyst 3,[""United States-Illinois-Rolling Meadows""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029835,1176143,"Contract Administrator 3/4,[""United States-Maryland-Linthicum""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029189,1175221,"Contract Administrator 3,[""United States-Illinois-Rolling Meadows""],Dec 12, 2016",False,[1]
False,0,False,False,False,16017479,1158363,"Computer Processing Hardware Engineer 2,[""United States-Florida-Melbourne""],Dec 12, 2016",False,[1]
False,0,False,False,False,16028823,1174635,"Customer Service Analyst 2,[""United States-Maryland-Woodlawn""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029732,1175946,"Program Cost Schedule & Control Analyst 2,[""United States-Colorado-Schriever AFB""],Dec 12, 2016",False,[1]
False,0,False,False,False,16029825,1176120,"Linux Engineer/Systems Administrator 3 - TS/SCI,[""United States-District of Columbia-Bolling AFB""],Dec 11, 2016",False,[1]
False,0,False,False,False,16029828,1176140,"Linux Engineer/Systems Administrator 3 (Mid-level)  - (Ability to obtain clearance),[""United States-Virginia-Herndon""],Dec 11, 2016",False,[1]
False,0,False,False,False,16029558,1175699,"GSSC Senior Electrical Engineer,[""United States-Utah-Hill AFB""],Dec 10, 2016",False,[1]
False,0,False,False,False,16029675,1175893,"GSSC Junior Electrical Engineer T2,[""United States-Utah-Hill AFB""],Dec 10, 2016",False,[1]
False,0,False,False,False,16029811,1176051,"Aerothermal / Fluid Mechanics Analyst / Mechanical Engineer 3,[""United States-California-San Bernardino""],Dec 10, 2016",False,[1]
False,0,False,False,False,16018584,1159824,"Program Cost Schedule & Control Analyst 4,[""United States-California-San Diego""],Dec 9, 2016",False,[1]
False,0,False,False,False,16024801,1168426,"Security Officer 2, Full-Time,[""United States-California-Redondo Beach""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029694,1175896,"Engineer Software 5,[""United States-California-Redondo Beach""],Dec 9, 2016",False,[1]
False,0,False,False,False,16027937,1173047,"HR Business Partner 4 - Supply Chain and Mission Excellence,[""Multiple Locations""],Dec 9, 2016",False,[1]
False,0,False,False,False,16023046,1165978,"Electrical Technician - 2nd Shift,[""United States-Illinois-Rolling Meadows""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029459,1175569,"Test/Design Engineer 3 - Aircraft Structures,[""United States-California-El Segundo""],Dec 9, 2016",False,[1]
False,0,True,False,False,16012405,1151428,"Principal Cyber Software Engineer,[""United States-Maryland-Annapolis Junction""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029557,1175761,"Logistics Management Analyst 3,[""United States-Alabama-Huntsville""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029553,1175697,"Mechanical Engineer 2/3,[""United States-Alabama-Huntsville""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029575,1175763,"Systems Engineer 3/4,[""United States-Alabama-Huntsville""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029458,1175586,"Test/Design Engineer 3 - Aircraft Structures,[""United States-California-El Segundo""],Dec 9, 2016",False,[1]
False,0,False,False,False,16028074,1173305,"IVCS Principle Engineer - Part Time,[""United States-Virginia-Suffolk""],Dec 9, 2016",False,[1]
False,0,False,False,False,16024986,1168646,"Engineer Manufacturing 2 - Machining,[""United States-California-Sunnyvale""],Dec 9, 2016",False,[1]
False,0,False,False,False,16020867,1162961,"Electrical Circuit Board Design Engineer 2,[""United States-Maryland-Sykesville""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029808,1176050,"Big Data Developer Level 2 / 3 (Software Engineer),[""Multiple Locations""],Dec 9, 2016",False,[1]
False,0,False,False,False,16020592,1162608,"Security Coordinator 3,[""United States-California-Redondo Beach""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029145,1175036,"C-RAM Field Engineer 3,[""United States-Alabama-Huntsville""],Dec 9, 2016",False,[1]
False,0,False,False,False,16028799,1174610,"Engineering Manager 1 - Semiconductor Fab Operations -3rd Shift,[""United States-Maryland-Baltimore""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029381,1175481,"SCA Electronics Technician 2,[""United States-Georgia-Warner Robins""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029804,1176034,"Software Developer, GUI - All Levels,[""United States-Illinois-Rolling Meadows""],Dec 9, 2016",False,[1]
False,0,False,False,False,16028349,1173637,"Java Developer- Health IT,[""United States-Maryland-Woodlawn""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029551,1175657,"Systems Administrator 3,[""United States-Virginia-Fort Lee""],Dec 9, 2016",False,[1]
False,0,False,False,False,16028970,1174812,"System Engineer / Ops Support 3 (Alice Springs, AU),[""Multiple Locations""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029522,1175649,"Electrical Engineer 3/4,[""United States-California-Ventura""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029282,1175403,"EMI/EMC Design and Test Engineers,[""Multiple Locations""],Dec 9, 2016",False,[1]
False,0,False,False,False,16024388,1167999,"Logistics Planner 3,[""United States-California-Palmdale""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029017,1174921,"Sr. Talent Acquisition Manager,[""United States-Virginia-Herndon""],Dec 9, 2016",False,[1]
False,0,False,False,False,16029517,1175676,"Hardware Design Engineer 1,[""Multiple Locations""],Dec 9, 2016",False,[1]
False,0,False,False,False,16026750,1171181,"Organizational Development Representative (Organizational Change Management) 3/4,[""Multiple Locations""],Dec 9, 2016",False,[1]
False,0,False,False,False,16027920,1173086,"Collection and CNO Account Manager - TS/SCI w/poly required.,[""United States-Maryland-Annapolis Junction""],Dec 8, 2016",False,[1]
False,0,False,False,False,16027890,1173038,"Analysis and Production Account Manager - TS/SCI w/FSP required.,[""United States-Maryland-Annapolis Junction""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029755,1175935,"HR Business Partner 3/4 - Sunnyvale,[""United States-California-Sunnyvale""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029457,1175556,"Sr Admin Assistant,[""United States-Ohio-Cincinnati""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029752,1175932,"Director, Strategic Talent Acquisition,[""Multiple Locations""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029684,1175909,"C2BMC I&T CVA Test Engineer 4 (16-235),[""United States-Colorado-Schriever AFB""],Dec 8, 2016",False,[1]
False,0,False,False,False,16028095,1173327,"Cyber Software Engineer 3,[""United States-North Carolina-Morrisville""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029118,1175071,"Cyber Software Engineer 6,[""United States-Maryland-Annapolis Junction""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029116,1175031,"Cyber Software Engineer 5,[""United States-Maryland-Annapolis Junction""],Dec 8, 2016",False,[1]
False,0,False,False,False,16023132,1166121,"Organization Effectiveness Assistant,[""United States-Virginia-Falls Church""],Dec 8, 2016",False,[1]
False,0,False,False,False,16027732,1172705,"Logistics and Networking Engineering Manager 1,[""United States-Florida-Pensacola""],Dec 8, 2016",False,[1]
False,0,False,False,False,16028171,1173446,"Aircraft Fuel Cell Tech 2,[""Multiple Locations""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029267,1175400,"Java Software Engineer 3/4,[""Multiple Locations""],Dec 8, 2016",False,[1]
False,0,False,False,False,16017250,1158030,"Information Operation Planner 4,[""United States-Florida-Tampa""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029674,1175891,"C2BMC Network Communications 3 (16-230),[""United States-Colorado-Colorado Springs""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029679,1175905,"C2BMC S6.4 Network Communications 3 (16-233),[""United States-Colorado-Colorado Springs""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029464,1175558,"Engineer Systems 3/4,[""United States-California-Redondo Beach""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029681,1175908,"C2BMC S8.2 Network Communications 3 (16-234),[""United States-Colorado-Colorado Springs""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029604,1175766,"Manager Programs 3,[""United States-California-Redondo Beach""],Dec 8, 2016",False,[1]
False,0,False,False,False,16028962,1174736,"Director, Engineering 1,[""United States-Virginia-Herndon""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029650,1175884,"Help Desk Technical Support  - CODES,[""United States-Virginia-McLean""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029691,1175871,"Technical Editor and Writer 4,[""United States-Virginia-McLean""],Dec 8, 2016",False,[1]
False,0,False,False,False,16028341,1173652,"Mgr of Employee Experience  Inclusion Level 1/2,[""United States-California-El Segundo""],Dec 8, 2016",False,[1]
False,0,False,False,False,16028337,1173684,"Mgr of Employee Experience Online Level 1/2,[""United States-California-El Segundo""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029094,1175062,"Engineer Mechanical 2,[""United States-California-Sunnyvale""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029274,1175345,"Engineer Software 2/3,[""United States-California-Redondo Beach""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029304,1175373,"Software Developer,[""United States-Georgia-Atlanta""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029098,1175050,"Engineer Mechanical 3,[""United States-California-Sunnyvale""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029101,1175027,"Engineer Mechanical 4,[""United States-California-Sunnyvale""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029385,1175540,"SCHEDULER/Planning Analyst 3,[""United States-Illinois-Rolling Meadows""],Dec 8, 2016",False,[1]
False,0,False,False,False,16019653,1161433,"Software Engineer 3,[""United States-New York-Rome""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029661,1175901,"Software Development Analyst 3,[""United States-California-Redondo Beach""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029230,1175192,"Microcircuit Device Test Engineer 3/4,[""United States-Maryland-Linthicum""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029659,1175867,"Software Development Analyst 3,[""United States-California-Redondo Beach""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029642,1175822,"Engineering Technician III- 15663,[""United States-Alabama-Redstone Arsenal""],Dec 8, 2016",False,[1]
False,0,False,False,False,16027777,1172800,"Procurement Analyst 2,[""United States-California-Woodland Hills""],Dec 8, 2016",False,[1]
False,0,False,False,False,16027802,1172902,"Procurement Analyst 2,[""United States-California-Woodland Hills""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029375,1175472,"Software Engineer 3,[""United States-Colorado-Aurora""],Dec 8, 2016",False,[1]
False,0,False,False,False,16028362,1173658,"Manager, Information Technology 2,[""United States-California-Palmdale""],Dec 8, 2016",False,[1]
False,0,False,False,False,16019168,1160721,"Information Assurance Engineer 2,[""United States-Maryland-Baltimore""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029603,1175764,"Systems Software Analyst 2,[""United States-Kansas-Fort Leavenworth""],Dec 8, 2016",False,[1]
False,0,False,False,False,16025423,1169227,"Information Assurance / Cyber Security Engineer 3/4,[""United States-Maryland-Baltimore""],Dec 8, 2016",False,[1]
False,0,False,False,False,16018374,1159603,"IP Commericalization Licensing Lead 5,[""Multiple Locations""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029276,1175367,"Supplier Quality Analyst 3,[""United States-Oklahoma-Oklahoma City""],Dec 8, 2016",False,[1]
False,0,False,False,False,16025993,1170080,"Software Control Systems Engineer 1,[""United States-Maryland-Baltimore""],Dec 8, 2016",False,[1]
False,0,False,False,False,16029316,1175393,"Financial Analyst 4,[""United States-Virginia-Herndon""],Dec 8, 2016",False,[1]
False,0,False,False,False,16024156,1167499,"Systems Administrator 4,[""United States-Florida-Melbourne""],Dec 8, 2016",False,[1]
False,0,False,False,False,16018312,1159491,"Engineer Reliability 2,[""United States-California-Palmdale""],Dec 7, 2016",False,[1]
False,0,False,False,False,16019728,1161493,"Industrial Security Analyst 3,[""United States-California-El Segundo""],Dec 7, 2016",False,[1]
False,0,False,False,False,16028190,1173490,"Engineer Systems 2,[""United States-California-Sunnyvale""],Dec 7, 2016",False,[1]
False,0,False,False,False,16027444,1172349,"Engineer Quality 2, Supplier - Active secret clearance,[""United States-California-Palmdale""],Dec 7, 2016",False,[1]
